ἀκατάλυτος,insolubilis,mando
κατακαλύπτω,uelo,mulier
ἐπιστροφή,igitur,pertranseo
βεβαιόω,confirmo,radicatus
αὐτόφωρος,deprehendo,adulterium
δύναμις,uirtus,potestas
ἐξεχύννετο,uestimentum,interficio
ἀνδραποδιστής,concubitor,periurus
πτολεμαίς,saluto,maneo
κῆτος,sic,nox
νήθω,laboro,cresco
καταδίκη,damnatio,postulo
κατευλογέω,conplexans,benedico
ἀρχιτέκτων,superaedifico,unusquisque
εὐνίκη,mater,fides
γεωργέω,genero,herba
ἑκούσιος,uoluntarius,uoluntarii
διακονέω,ministro,febrio
θυμόω,illudo,ualidus
διατάσσω,ito,ordino
ὑπερέκεινα,regulo,euangelizo
ὑπέχω,abeo,exemplum
κἄν,tango,infirmus
στρατηγός,magistro,magistratus
ὀθόνιον,linteamen,pono
ἐπιχορηγέω,ministro,uirtus
ἐφίστημι,superuenio,asto
πλού,incertus,spero
νύξ,nox,atque
μέτωπον,frons2,nome
μένων,mano,cognosco
ἐνκοπήν,particeps,allium
ὥσπερ,ito,sic
συζεύγνυμι,separo,ita
πνοή,repens2,inspiratio
ὁμίχλη,sinis,nebula
ψευδώνυμος,deuito,oppositio
βιωτικός,saecularia,iudico
ἅγιος,sanctum,spiritus
παρατηρέω,obseruo,curo
ῥακόω,uestimentum,nemo
ἀντέχω,diligo,duo
ἐγγράφω,scriptum,epistula
λύστρα,lystra,iconium
ιουδαϊσμῷ,supra,iudaismus
ἐπιτέρπομαι,permissus,miles
ἀγνοέω,ignoro,an
πρωινός,matutinus,dauid
δέρμα,angustio,caprina
συγκεράννυμι,tribuo,etenim
ἀκρογωνι,contineo,lapido
ὀδυνάω,abraham,crucio
ἔργνυμι,fides,lego2
ὄτι,miror,mundus2
αὔριον,crastinus,cras
βοηθέω,adiuuo,auxilior
λαγχάνω,sors,sortio
ἀνατρέπω,subuerto,redarguo
κλέπτω,furor,fallo
τρῆμα,facilis,foramen
πήγανον,caritas,pharisaeus
ἐκδημέω,peregrinor,audeo
οίκίαν,uigilo,fur
δάνειον,debitum,misertus
κλῄζω,claudo,ianua
ἕτερος,alius,allium
ιορδάνῃ,peccatum,baptizo
ὀλιγωρέω,obliuiscor,arguo
ἀνεμίζομαι,fidus,postulo
βδελυκτός,incredibilis,abominor
τετρακόσιοι,quadringenti,annus
συνκατατεθειμένος,actus,exspecto
φρύγιος,frygiam,regio
κοπιάω,laboro,saluto
ὀνειδισμός,improperium,opprobrium
ὕαλος,uitrum,structura
καινίς,cain,iustus
ἀκμή,at,sinis
ἄθεσμος,loth,nefandus
φθαρτός,corruptibilis,incorruptibilis
δέησις,oratio,obsecratio
ἀπολλών,apollo,zenan
καταψύχω,lingua,miseror
πλούσιος,diues,transeo
κατέσθω,prolixus,oratio
ἄψινθος,tertius,factum
καταβολή,mundus2,constitutio
πλέκω,plecto,corona
προσαπειλέω,comminor,clarifico
παροικέω,idem,repromissio
ὁμοῦ,simul,duo
ἐκτινάσσω,excutio,pes
μεταξύ,inter,alto
̔ρόδη,pulso,puella
μέτρον,mensura,metior
ἔμπορος,mercator,fleo
ὄφις,serpo,noceo
ῥύπον,saluus,baptisma
νήπιος,paruulus,sapio
ἀκρασία,foris,immunditia
ἐπηρεάζω,calumniantibus,oratum
ἔκπαλαι,dormito,auaritia
ἀμύνω,patior,sustineo
μάρθας,bethania,langueo
ἀεί,semper,cor
κρεπάλῃ,superuenio,cor
γερούσιας,adduco,princeps
μιτυλήνη,mytilene,asso
καθίστημι,constituo,fidelis
ποιός,fax,retributio
ἐπιλείπω,deficio,dauid
συμφέρω,expedio,liceo
πετο,gaius,thessalonicenses
σολόμων,salomon,porticus
ἅπτω,tango,uestimentum
ἐλεέω,miseror,misericordia
σίκερα,repleo,bibo
ιώβ,misericors,sustineo
καταγράφω,inclino,tento
συνκαθήμενοι,assideo,praeses
βιβλος,libo,dauid
λήμψονται,damnatio,oratio
ἀνδρέης,simon,andream
περίκειμαι,inpono,circumdo
κατοικίζω,inuidia,inanis
δεσμώτης,enato,consilium
ὑποδέω,calceatus,sandalium
κλείω,scribo,dauid
ἀσήρ,aser,tribus
δεκάτη,decima,abraham
διαλογίζομαι,cogito,panis
χέω,apostolus,pecunia
κρυσταλλίζω,iaspis,claritas
μαλελεήλ,iared,cainan
ἔμφοβος,timor,conterreo
ἴχνος,uestigium,sector
πιστικός,unguentum,pretiosus
πολιτεία,consequor,sinis
ιησούς,praeses,interrogo
διαφημίζω,at,diffamo
ὑάκινθος,undecimus,octauus
φάγος,manduco,bibo
χάρις,gratia,christus
που,loco,nusquam
γαλατικός,frygiam,regio
δυσβάστακτος,tango,at
περιτομεύς,circumcisio,praeputium
συνκληρονόμοι,coheres,conglorifico
κατηχέω,lego,doceo
εὐφράτης,sextus,flumen
βαρσαββᾶν,cognomino,barsabban
ὕπανδρος,uiuo,nam
ἐκπορεύω,procedo,os
διανυκτερεύω,oratio,oro
γραφεύς,scriptura,os2
ἡρῳδιάδα,teneo,iohannem
ἁπλότης,simplicitas,carnalis
συνθάπτω,consepelio,resurgo
ἀτενίζω,intueor,intendo
στρατεία,militia,munitio
αἰνέω,laudo,populus2
τιβέριος,galilaea,pilatus
εὐαγγέλιον,euangelium,fidus
μεθύω,ebrius,manduco
πτύω,apprehendo,oculus
μεμβράνα,troade,carpus
εὕαν,corrumpo,eua
ἀνάγκη,necessitas,necesse
ἐξαιτέω,cribro,expeto
ἥμερος,dies,ille
ταλαντάω,milium,talentum
φάραγξ,humilio,prauus
πὀλεως,egredior,nouus
οὔριος,stachys,urbanus
ἀκροθίνιον,praecipuus,decima
ἐπισκέπτης,testatus,memor
θάομαι,inimicus,pono
πῦρ,ignis,baptizo
σύμφυτος,conplanto,resurrectio
ἀστράπτω,fulgeo,fulgur
νεφρός,interficio,mors
ἀλληγορέω,dicte,genero
στῦλος,columna,gratia
δολόω,conscientia,ueritas
ἀργύριον,pecunia,argentum
γυμνός,nudus,infirmus
σμυρνίζω,murratus,bibo
ὁ,dico2,autem
ἀνάγνωσις,exhortatio,propheta
διχοστασία,dissensio,rixa
βάλλις,pereo,nemo
στυγνάζω,maereo,abeo
γνοῖ,uehemens,darius
φρόνιμος,prudens,sapio
οἰκοδεσπότης,familia,magister
σινιάζω,cribro,expeto
ἀπαρασκεύαστος,substo,hac
πορισμός,pietas,quaestus
περιστερά,columba,uendo
μάταιος,uano,uanus
ἔθνος,gens,eos
ἰσχύς,uirtus,fortitudo
χειρόω,manus,manes
ἐνδυναμόω,conforto,potentia
βασιλεία,regnum,deeo
μέτρησις,murus,harundo
εἱλκωμένος,ulcus,iaceo
εἰκῇ,sinis,causa
τεῖχος,murus,sporta
ἀποκαθιστάνω,restituo,interrogo
ἠχρεώθησαν,inutilis,factum
μυέω,satio,humilio
ἡδύς,libet,suffero
ἀπερίσπαστος,honestum,utilitas
ἐλιέζερ,eliezer,matthat
περιποιο,benus,fidus
εἰστιτρώσκω,beneplacitum,prosterno
σκολιός,humilio,modestus
λάλησις,quicumque,saluus
φιλάνθρωπος,ago,sequor
δεκαπέντε,quindecim,hierosolyma
σημεῖον,signum,prodigium
ἄρτος,panis,manduco
λελουσμένοι,accedo,plenitudo
ἐμπορία,negotiatio,abeo
ῥίπτω,proicio,armamenta
ἡλεί,ioseph,quasi
μείγνυμι,misceo,sanguis
συγκομίζω,planctus,curo
ἄφεσις,remissio,peccatum
μηλωτή,angustio,caprina
φυσικός,blasphemo,ignoro
παράλιος,copiosus,turbo
πλεονάζω,abundo,inuicem
οὐά,blasphemo,aedifico
ἐνὁρκίζω,epistula,lego2
προστάσσω,praecipio,testimonium
ἀμιναδάβ,aminadab,naasson
τίμησις,honorifico,irritus
λευείτας,interrogo,testimonium
οἴκημα,surgo,cado
διασπείρω,dispergo,factum
τρόμος,tremor,timor
διισχυρίζομαι,affirmo,nam
ἀνατρέφω,nutrio,natus2
ἀσπάζομαι,saluto,osculum
ἱερόω,templum,sacerdos
διοτρέφης,diotrepes,forsitan
εἴδωλον,simulacrum,idolum
πάλιν,iterum,rursus
τρέω,tres,post
ἀκρογωνιαῖος,superaedifico,apostolus
προβιβάζω,at,discus
νοσσούς,duo,lego2
πέμπω,cognosco,uoluntas
ἔνιοι,libo,seruus2
ιερεμίαν,heliam,hieremias
σοφίζω,fabula,fides
μεσοποταμία,mesopotamia,cappadocia
ἔλεος,misericordia,pax
ἐκπλήρωσις,purifico,oblatio
ἐγγίζω,appropinquo,trado
ἀπαίδευτος,deuito,stultus
κατά,secundum,autem
εἰρηνοποιέω,siue,sanguis
κάκωσις,libero,aegyptus
ναυαγέω,naufrago,naufragium
ἀγκάλη,ulna,benedico
ἔλεγξις,mutum,insipientia
παρρησία,fiducia,palam
ἤλθεν,graecia,perambulo
ἐλαττονέω,minoro,abundo
ἐπιρρίπτω,iacto,pullum
ἀσάλευτος,immobilis,figo
σοφός,sapio,stultus
προσλαλέω,cateno,dimitto
ἀκρίς,locusta,camelus
μηδέ,manduco,diligo
ἀδάμ,adam,enos
ἀγοράομαι,forus,lamento
φθέγγομαι,mutum,insipientia
μετοικίζω,transfero,babylo
αἴνεσις,labium,semper
πόντος,cappadocia,asia
ιούλιος,ago,sequor
πρέπω,decet,promitto
δαίμων,rogo,operarius
ἄραψ,cres,magnalia
οἰκέω,habito,infidelis
γερασηνός,gerasenorum,regio
εἴσοδος,introitus,ita
κρήτη,cerno,deuenio
χάλκεος,possum,ambulo
καταφιλέω,osculo,rabbi
ἀσιανός,gaius,thessalonicenses
φονάω,occido,homicida
ἀναγιγνώσκω,lego2,intellego
γέρων,nicodemus,numquid
διθάλασσος,figo,incido2
ἀργός,otiosus,sinis
κυρηναῖος,simon,crux
ἀχειροποίητος,dissoluo,exspoliatio
μή,alioqui,nouus
κινέω,moueo,blasphemo
ιωάνει,iohannes,nuntio
ἑταῖρος,amicus,at
ὀρεύς,libo,diues
καλέω,seruus2,nuptiae
ὕλη,exultat,incendo
ὅμοιος,similis,simila
μάλιστα,laboro,fides
κενός,inanis,uacuus
τιμωρέω,pergo,epistula
φυλακτήριος,dilato,phylacterium
παρακλάομαι,consolatio,consolor
ἐκφύω,parabola,disco
σκύθης,praeputium,libo
συμβάλλω,confero,allium
συμμορφόομαι,praedestino,imago
σκευάζω,sceuae,princeps
αρχης,tento,initium
φρεναπατάω,existimo,nam
βεροία,beroea,dimitto
ἔλεγχος,substo,spero
ψευδολόγος,cauterio,hypocrisis
ἰσραήλ,israel,tribus
μύρον,unguentum,trecenti
συντίθημι,paciscor,extra
ταρταρόω,detraho,inferni
ἑπτάκις,septies,dimitto
ῥαφίς,facilis,foramen
ἄκανθα,spina,fructus2
vέον,renouo,induo
ἀνθρώπρυς,uehemens,blasphemo
νουθεσία,correptio,hereticum
ἀναθεματίζω,donec,de_uoueo
ἄρωμα2,aroma,sabbatum
κεραμεύς,massa,figulus
λογίζομαι,reputo,iustitia
̓πό,regredior,benedico
κοινόω,communico,coinquino
ἐπουράνιος,caelestis,terrenus
μόδιος,pono,sub
θυρίς,fenestra,sporta
πόρνη,meretrix,raab
ἐλεάζαρ,eleazar,eliud
διασπορά,dispersio,cappadocia
χρεοφιλέται,at,magister
αἰγύπτιος,aegyptius,experior
οὖν,ergo,dico2
θεομάχος,repugno,possum
καταλείβω,duodecim,aequus
ζόφος,caligo,reseruo
ἀμήν,amen,saeculum
δάκνω,mordeo,comeditis
ἀφίστημι,discedo,tempus
νόσος,languor,curo
ἀντάλλαγμα,commutatio,animo
ἔγκλημα,accuso,crimen
υἱός,filum,uita
αἰτίωμα,probo,causa
ἄγκυρα,anchora,marum
τέσσαρες,quattuor,animalis
τεσσαρακονταετής,quadraginta,tempus
διάβολος,diabolus,similis
κατισχύω,crucifigeretur,insto
ιουδαίας,iudaea,galilaea
ὀθόνη,initium,uas
ὗς,prouerbium,reuerto
ὀνάριον,asellus,scriptum
αἴρω,tollo,fero
ἔξοδος,conpleturus,obeo
διαταράσσω,salutatio,cogito
κατάρα,maledictum,lego2
ἀπιστέω,uiso,deliramentum
κερεύς,lego2,transeo
ἅνναν,caiaphae,socer
χαλδαῖος,postquam,indo
ἐπίθεσις,manus,impositio
δαλματία,demeo,abeo
κόσμος,mundus2,mundo
τεκνογονία,dilectio,saluo
θεῖος,dono,diuinus
εἶτεν,spicum,frumentum
ιουδαίου,graecum,sceuae
ἐχθρός,inimicus,pes
τοίνυν,igitur,uerbero
θεάομαι,oculus,coepi
σπλάγχνον,uiscera,quomodo
πρόχορος,fidus,eligo
αποκαλυψις,significo,palam
διαβαίνω,transeo,experior
ἱερός,templum,doceo
κράζω,clamo,dauid
καταλαλιά,detractio,simulatio
προκοπή,profectus,meditor
οἰκονόμος,dispensator,uilicus
βασκαίνω,proscriptus,insensatus
πυνθάνομαι,interrogo,apprehendo
μεστόω,mustus,irrideo
σωσίπατρος,saluto,sosipater
ὑπερεκτείνω,peruenio,quasi
παραβαλήν,parabola,planto
λάζαρε,lazare,uenum
γάδ,ruben,gad
σεισμός,terraemotus,factum
προφητικός,benus,cunctus
τελευτάω,defunctus,maledixerit
ἐξιστάνω,seduco,aliquis
καταγωνίζομαι,adipiscor,obturo
πλησμονή,honorus,humilito
πολυποίκιλος,caelestis,multiformis
ὑπερβαλλόντως,sapio,labor2
γαλιλαῖος,galilaeus,galilaea
ξύλον,lignum,gladius
ἀνθρώ,requiro,inuocatus
ἀρχηγός,auctor,dexter
ὀσφύς,lumbus,succinctus
προφητεύω,prophetauit,prophetare
σκοτάω,tenebrae,pax
φαίνω,pareo,appareo
ιάκωβος,iacobus,iohannes
ἥμισυς,dimidium,tres
βραβεύω,gratus,pax
ἅλλομαι,lycaonice,exiliens
ὑπεραίρω,extollo,stimulus
πρίσκα,priscus,saluto
πολίτης,ciuis,legatio
μακεδών,animus,aristarchus
τυφλός,caecus,oculus
ἀπονέμω,scientia,similis
ἀποδίδωμι,reddo,ratio
ἔτης,annus,quadraginta
μεταί,post,turbo
μονόω,insto,spero
βρέφος,infans,salutatio
χάραξ,coangusto,uallus
παρατείνω,panis,crastinus
ἐπενδύω,nam,ingemescimus
ἀποστερέω,iniuria,fraus
συγκάμπτω,dorsum,incuruus
ὑπάντησις,obuius,sponso
εἰλικρινίας,sinceritas,ita
ἐκτείνω,extendo,manon
ἄχρηστος,inutilis,aliquando
διικνέομαι,diuisio,cogitatio
ἀσιτία,lucrum,quidem
ἀνατίθημι,regium,praedico2
μήτε,manduco,bibo
δοχή,conuiuium,leui
ἰχθύδιον,pisciculus,paucus
λογομαχέω,contendo,subuersio
μετέχω,particeps,participo
γενετή,natiuitas,caecus
ἔθος,consuetudo,mos
αὐστηρός,semino,pono
ὑπερεκχυννόμενον,remetior,mensura
κατοπτρίζω,idem,claritas
ἰός,pateo,dolosus
ἡρῴδης,herodes,uxor
εὐοδία,syntychen,euhodiam
δερμάτινος,camelus,iohannes
ναί,etiam,utique
συλλαλέω,helias,locutus
πατήρ,pater,tu
ἱερουργέω,oblatio,sanctifico
διαμερίζω,diuido,sors
συνεκλεκτός,cumelecta,saluto
λουτρόν,lauacrum,misericordia
περιποίησις,adquisitionem,gloria
ἐκεῖσε,relinquo,nauus
δοξόω,epistula,existimo
δικαιόω,iustifico,iustus
ποῖος,ubius,nescio
ἰτουραία,galilaea,pilatus
νυστάζω,dormito,sponso
ὀψέ,uespera,bethania
μάτος,doctrina,doceo
δωδέκατος,undecimus,octauus
μαναήν,saulus,doctor
εὐαγγελιστής,euangelista,alius
μαρτύριον,testimonium,tabernaculum
κρυφαῖος,reddo,ieiuno
πορφύρα,purpura,induo
ἕξ,sex,annus
νή,gloria,cottidie
δίδωμι,do,eos
ἐνκύῳ,praegno,profiteor
ἄκων,inuitus,dispensatio
παρεμβάλλω,coangusto,uallus
πληοοφορίᾳ,accedo,plenitudo
πρᾶος,cor,mitis
τράχηλος,collus,osculo
ζέω,uiuo,ferueo
τελέω,consummo,donec
ἀποθησαυρίζω,apprehendo,thesaurizo
ὕπαρξις,substantia,conpatior
μεσίτης,mediator,testamentum
προσδέω,inspiratio,humani
ἀντιλοιδορέω,comminor,maledico
ἀσέβεια,impietas,desiderium
πλέγμα,habitus,similis
ἐμβάπτω,intinguit,at
χρίω,ungo,oleo
ἀντικαλέω,retributio,cena
διασείω,contineo,interrogo
ἐπιθυμητός,concupio,malus2
θεῖος2,ignis,sulphur
πού,testatus,memor
ἱλασμός,peccatum,propitiatio
παλαιόω,uestimentum,nouus
διάγω,odientes,insipiens
λήμψεως,communico,principium
δημᾶς,demeo,lucas
ἐπιπορεύομαι,propero,turbo
ἐξέραμα,prouerbium,reuerto
φιλάδελφος,amator,fraternitas
εἰς,oratum,clarifico
ἀντιστρατεύομαι,repugno,peccatum
οἰκοδομέω,aedifico,supra
σύνσωμα,concorporalis,conparticipo
φιλήμων,adiutor,philemoni
σπαταλάω,enutrio,epulor
κεῖμαι,pono,positus
αρχη,principium,initium
συνθρύπτω,fleo,cur
μνῆμα,monumentum,pono
συμφωνία,appropinquo,ager
λαμβάνω,accipio,eos
́ς,inpediuit,iterum
ὠσηέ,osee,misericordia
τροφή,cibus,uestimentum
διαπεράω,transfreto,ascendo
πόθεν,unde,nescio
πάτμος,insula,particeps
φαῦλος,malus2,ago
οὐρανόω,descendo,descendens
ζημιόω,detrimentum,lucror
ιουδαϊκοῖς,auersor,mando
ἀναγκάζω,conpello,cogo
σύκη,arbor,ficus
καίτοι,uix,immolo
σάρδεις,sarda,scribo
ἀρφαξάδ,cainan,sem
̔ρωμαῖός,romanus,ciuis
ἐλεγμός,diuinitus,inspiro
δαλμανουθά,dalmanutha,statim
ἀμοιβάς,parens2,reddo
κλέμμα,furtum,homicidium
σκάπτω,fodio,ualeo
ἐκζητέω,requiro,inquiro
λοιδορία,maledictum,procreo
παραμύθιον,miseratio,uiscera
ὀλιγόπιστος,fides,modicus
ἐξορκίζω,taceo,princeps
ιουδαίοις,quidem,ibi
ἀγαθοποιία,ita,benefacio
αὐτοματέω,primus,ulter
ναθαναήλ,nathanahel,philippus
φίλαυτος,cupidus,inoboedio
χαρακτήρ,peccatum,gloria
ἐκπορνεύω,abeo,exemplum
ἄψυχος,siue,tamen
νῆσος,insula,castum
θῆλυς,masculus,femina
σεμίδαλις,iumentum,oleum
ἐνέργεια,operatio,uirtus
διαχωρίζω,praecepto,tres
ἰχθύα,panis,piscis
ἀπογίγνομαι,peccatum,iustitia
ἐλιούδ,eliud,gigno
κρυφῇ,turpe,occultus
ἀπειθίας,diffidentia,opero
ἀποπλανάω,pseudochristi,exsurgo
αβγ,ego,eos
μέριμνα,sollicitudo,suffoco
τίμαιος,hiericho,caecus
ἀπαλλάσσω,trado,corpus
κατασκιάζω,gloria,cherubin
εἰσπορεύω,intro2,ingredior
πόντιος,pilatus,pontius
πηγαί,aqua,fons
χιλιάς,milium,duodecim
ἀγενής,ignobilis,contemptibilis
ἀπολλώς,apollo,paulus
αἰτήσητέ,peto,nomen
ἀπωθέω,repello,iudico
μηρός,femur,dominor
ἀνάθημα,orno,donum
δέκα,decem,mina
προσκυλίνδω,monumentum,excido2
ἐπινεύω,maneo,rogo
ἀθυμόω,prouoco,animus
ποίμνη,grex,pastor
γῆ,terra,caelus
διαγίγνομαι,saluto,aroma
ἀνακυλίνδω,reuoluo,ualidus
πεντακόσιοι,quingenti,feneratori
ταμεῖον,cubiculum,auris
ἀποφορτίζομαι,relinquo,nauus
ἀπέναντι,contra,fido
ἔντευξις,oratio,postulatio
ἀνεξιχνίαστος,gratia,inconprehensibilia
θαῦμα,mira,miror
υνιτ͂,oro
ἔνδυσις,capillatura,indumentum
ἀδόκιμος,reprobus,probo
συκῆ,ficus,parabola
θλῖψις,tribulatio,factum
ιησοῦν,pilatus,trado
κραβάττοις,uniuersus,malus2
ἀρεστής,placitum,relinquo
σόδομα,sodoma,sodomi
παιδότροφος,puer,dauid
συναπόλλυμι,explorator,pax
εὐθυδρομέω,curro,sequor
ἶδος,cretensis,piger
λόγος,uerbum,sermo
ἤρ,her,melchi
ἀνθρώπινος,humanus,humano
ιαννῆς,resto,resisto
οἰκετεία,prudens,cibus
διανοίγω,aperio,adaperio
συγχαίρω,congratulor,congaudeo
πτοέω,conterreo,conturbo
ἐπιγίγνομαι,puteoli,circumlego
παρακαλέω,rogo,obsecro
ἀπολύω,dimitto,uxor
μανθάνω,disco,parabola
μύσιος,mysius,bithynius
μεθοδία,insidior,induo
ἐμμένω,permaneo,conduco
ἐμβαίνω,ascendo,nauo
μύλος,mola,molo
ἀπόδοτος,reddo,caesar
δυνάστης,potens,humilis
ιανναί,matthat,melchi
ἀρραβών,pignus,dedo
λίβα,consilium,statuo
κερδαίνω,lucror,lucrum
ἐπισυναγωγή,appropinquo,congregatio
πολύσπλαγχνος,misericors,sustineo
ἐνεός,stupefacio,comitor
ἑόρακαν,carnis,quicumque
ὁδοιπορία,naufragium,iacob
ἄνηθον,misericordia,relinquo
πύρωσις,incendium,fleo
κοίτη,cubile,honestum
μαθουσαλά,iared,cainan
ἄκρων,benedico,iacob
ἱνα,aroma,unguerent
λεμά,nona,derelinquo
θυρωρός,relinquo,uigilo
γάλα,lac,sermo
περιτέμνω,circumcido,circumcisio
μισθωτής,mercenarius,relinquo
ζευκτήριος,flatus,aufero
γνώστης,obsecro,apud
καταβαρύνω,dormio,ingrauo
καλλιέλαιος,natura,oliua
βαθμός,benus,fidus
ἀκοή,auris,esaias
ἐξαγοράζω,redimo,lego2
πετάω,serpo,duo
βελτίων,misericordia,ministro
κόφινος,fragmentum,cofinos
εὔκαιρος,oportune,promitto
αὔγουστος,describo,uniuersus
κομψός,febrio,heri
γονυπετής,genu,prouoluo
μετάνοια,paenitentia,remissio
πάροικος,aduena,abstineo
δοκέω,puto,existimo
εἴληφες,ago,gratiae
πρεσβεύω,fungor,legatio
διηνεκής,sempiternus,offero
συνσχηματίζεσθε,probo,uoluntas
προθεσμία,praefinio,tutor
γυνή,mulier,uxor
κατεργάζομαι,opero,peccatus
διασκορπίζω,dispergo,congrego
ἀναίρεσις,apostolus,factum
πετρώδης,petrosus,semino
λῃστής,latro2,oratio
ἄσβεστος,congrego,manus
ὑάλινος,tamquam,marum
ἄππιος,ago,foris
μελχισεδέκ,melchisedech,ordino
ἀποδεκατοῖν,leui,quisquis
ἐκνεύω,effectus,sanus
στάμνος,manna,uirga
ἔσληκεν,patior,timor
γογγυστής,superbus,miror
ᾠδή,canto,canticum
φορά,purpureus,nullus
συμβιβάζω,caritas,corpus
κρίμͅα,uiuo,testimonium
ἄσοφος,ita,insipiens
ὠφέλιμος,utile,diuinitus
ἀπόλαυσις,iucunditas,incertus
λάθρᾳ,occulte,traduco
βηθφαγή,appropinquo,duo
ἐμπτύω,conspuo,colaphus
οἰκεῖος,habito,carnis
παραφρονία,mutum,insipientia
βλάπτω,increpo,obmutesco
καταλαλέω,detraho,conuersatio
ἀνακράζω,exclamo,immundus
πώρωσις,caecitas,cor
συνκληρονόμα,concorporalis,conparticipo
παύω,cesso,dolus
τήρησις,seruo,sermo
προβλέπω,prouideo,sinis
εἰσίημι,odeum,nome
ἀπαλλοτριόω,alieno,ignorantia
λευείτης,leuites,pertransiit
κνήθω,auris,doctrina
καλός,benus,fructus2
ὁρμέω,porcus,grex
ἐνκαθέτους,capero,obseruo
τεκνοτροφέω,patior,educo2
στοιχεῖον,elementum,mundus2
νυμφών,numquid,ieiuno
βίβλος,liber,scriptum
χῶρος2,consilium,statuo
ἄτιμος,ignobilis,sinis
ζύμη,fermento,pharisaeus
καινόν,nouus,nemo
ἀβαρής,sinis,nullus
ἀκολούθησις,sequor,lingua
ὑποκριται,unusquisque,praesaepe
φύραμα,massa,fermentum
̔ρωμαῖος,at,accedo
δεξιολάβος,paro,uocates
ἁγιότης,gratia,carnalis
ἀγρυπνία,uigilia,ieiunium
ζηλόω,aemulor,charisma
συλάω,expoliaui,ministerium
πλησίος,diues,saturo
ἐκτένεια,spero,duodecim
θάμαρ,pharis,esrom
χρή,maledictio,ito
τελειωτής,sustineo,fides
κρούω,pulso,aperio
λατομέω,monumentum,excido2
παραλελυ,erigo,remitto
νηστεύω,ieiuno,sponsus
ἀδημονέω,maestus,coepi
ἡσυχία,silentium,mulier
συγκύπτω,inclino,sursum
ιούστου,indo,iustus
ἀποθλίβω,tango,praecepto
νόημα,sensus2,corrumpo
χαρίζω,dono,aliquis
ὦ,o,alpha
σπορεύς,incorruptibilis,corruptibilis
τραχύς,aspero,humilio
δανιστῇ,at,magister
θιγγάνω,tango,contrecto
πανοῦργος,astutus,dolus
κατοίκησις,monumentum,ligo
γνόφος,accensibilis,procello
ἐπιζητέω,quaero,inquiro
ὕψωσις,humilio,exalto
οἰ,interficio,numquid
προκηρύσσω,baptismum,praedico
ἀνάκρισις,factum,agrippa
διό,ideo,inuicem
φάνης,luceo,luna
διδασκαλία,doctrina,doceo
χλωρός,uiride,faenum
τίτος,titus,idem
κυβερνήτης,gubernator,destituo
ὑπεραυξάνω,careo,inuicem
καίω,ardeo,ignis
κατάλειψις,mater,uxor
ἐξουθενέω,sperno,contemptibilis
πλάνη,error,traduco
ἀναλαμβάνω,asso,possum
σκηνόω,caros,gratiae
ἐπανόρθωσις,diuinitus,inspiro
μετάθεσις,translatio,transfero
ἀφιλάγαθος,incontineo,criminator
βίας,populus2,ui
αἱρετικός,hereticum,deuito
ἀντίθεσις,deuito,oppositio
ἀδελφή,soror,mater
ἁγιάζω,sanctifico,oblatio
θέατρον,theatrum,gaius
εἰδωλολατρία,idolum,seruitus
ναζαρέτ,nazareth,galilaea
φλυαρέω,eicio,suscipio
παρέχω,praesto2,molestus
κρύσταλλος,tamquam,sedes
τοιοῦτος,talis,eiusmodi
ζωγρέω,captus,resipiscant
πανήγυρις,frequentia,caelestis
ἀσία,asia,saluto
ἐκνίζω,insula,igitur
εἶτα,deinde,existimo
συγγενίς,concipio,elisabeth
ἐβραῖοί,hebraei,semen
ἐξαυτῆς,igitur,statim
βλασφημέω,blasphemo,nome
κάτω,deorsum,templum
στράτευμα,exercitus,rex
θερμαίνω,calefacio,petrus
διαπλέω,pelagus,lycius
ναχώρ,thare,nachor
τροφός,apostolus,possum
ἡγεμών,praesidero,praeses
θορυβέω,turbo,incumbo
ἠμί,autem,eos
ἐπιτροπέω,permissus,princeps
μορφή,forma,exinanio
βραδυτής,ago,pereo
συναντάω,melchisedech,sequor
̔ρωμαῖοί,deprecor,egredior
κορίνθιος,corinthius,pateo
σύναξις,congrego,manus
ἀποκλείω,pulso,nescium
ἐπαίρω,oculus,leuo
στιβάς,frondeo,sterno
λυμαίνομαι,saulus,muliero
ἰατρός,malus2,medico
οὐρανός,ascendo,sub
πείρω,contineo,sinis
ἀκρατής,incontineo,criminator
ἐπαυρέω,alter,paulus
σκοτινόν,corpus,totus
εὐθεῖα,uia,rectus
σφάγιον,numquid,trado
ἀπείθεια,incredulitas,incido2
ἀφεῖς,manduco,muliero
ἱμῶν,donarium,spero
τολμηρός,gratia,scribo
δεσμοφύλαξ,custos,carcer
ἔοικα,natiuitas,considero
διατελέω,permaneo,ieiunium
ἐνυβρίζω,contumelia,gratiae
ὕψωμα,altitudo,redigo
βλέπω,oculus,caecus
παρεπικραίνω,exacerbo,aegyptus
καταίρω,maledictum,maledictio
τριχόω,uestimentum,capillatura
ἀγαλλίασις,exultatione,gaudium
γαμαλιήλ,lego2,gamalihel
ἐκνήφω,ignorantia,iustus
συντέλεια,saeculum,consummatio
ἔννοια,cogitatio,diuisio
αἱμορροέω,fluo,tango
βραδύς,tardus,uelox
ἀχλύς,caecus,quaero
πατάσσω,percutio,gladius
ἐπισωρεύω,auris,doctrina
θαυμάζω,miror,admiror
χοῖρος,porcus,grex
αἰτέω,peto,postulo
